replay,family,step,seat,candidate_count,true_immediate_revenue,choices,hindsight_gain_vs_c0,b1_gain_vs_c0,simple_gain_vs_c0,scope
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092312_seat_1.json.gz,mooman_e052a,605,1,2,"[182.0, 182.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092312_seat_1.json.gz,mooman_e052a,606,1,2,"[182.0, 182.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092312_seat_1.json.gz,mooman_e052a,614,1,2,"[819.0, 819.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092312_seat_1.json.gz,mooman_e052a,615,1,2,"[287.0, 287.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092312_seat_1.json.gz,mooman_e052a,626,1,2,"[28.0, 28.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092312_seat_1.json.gz,mooman_e052a,627,1,2,"[22.0, 22.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092312_seat_1.json.gz,mooman_e052a,628,1,2,"[18.0, 18.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092312_seat_1.json.gz,mooman_e052a,629,1,2,"[23.0, 23.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092312_seat_1.json.gz,mooman_e052a,633,1,2,"[436.0, 436.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092312_seat_1.json.gz,mooman_e052a,647,1,2,"[147.0, 147.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092312_seat_1.json.gz,mooman_e052a,649,1,2,"[729.0, 729.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092312_seat_1.json.gz,mooman_e052a,668,1,2,"[1315.0, 1315.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092312_seat_1.json.gz,mooman_e052a,673,1,2,"[488.0, 458.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092312_seat_1.json.gz,mooman_e052a,695,1,2,"[241.0, 243.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 1}",2.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092312_seat_1.json.gz,mooman_e052a,708,1,2,"[3482.0, 3482.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092312_seat_1.json.gz,mooman_e052a,710,1,2,"[558.0, 558.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092312_seat_1.json.gz,mooman_e052a,715,1,2,"[799.0, 799.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092312_seat_1.json.gz,mooman_e052a,716,1,2,"[386.0, 382.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092312_seat_1.json.gz,mooman_e052a,717,1,2,"[515.0, 513.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092312_seat_1.json.gz,mooman_e052a,718,1,2,"[493.0, 450.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_0.json.gz,mooman_e052a,264,0,2,"[2224.0, 2052.0]","{'c0': 0, 'simple': 1, 'b1': 0, 'hindsight': 0}",0.0,0.0,-172.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_0.json.gz,mooman_e052a,409,0,2,"[813.0, 813.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_0.json.gz,mooman_e052a,457,0,2,"[367.0, 367.0]","{'c0': 0, 'simple': 0, 'b1': 1, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_0.json.gz,mooman_e052a,504,0,2,"[732.0, 732.0]","{'c0': 0, 'simple': 1, 'b1': 1, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_0.json.gz,mooman_e052a,541,0,2,"[1523.0, 1523.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_0.json.gz,mooman_e052a,542,0,2,"[161.0, 161.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_0.json.gz,mooman_e052a,577,0,2,"[489.0, 485.0]","{'c0': 0, 'simple': 0, 'b1': 1, 'hindsight': 0}",0.0,-4.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_0.json.gz,mooman_e052a,589,0,2,"[2006.0, 2006.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_0.json.gz,mooman_e052a,599,0,2,"[173.0, 173.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_0.json.gz,mooman_e052a,600,0,2,"[442.0, 469.0]","{'c0': 0, 'simple': 1, 'b1': 1, 'hindsight': 1}",27.0,27.0,27.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_0.json.gz,mooman_e052a,607,0,2,"[13.0, 13.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_0.json.gz,mooman_e052a,612,0,2,"[2104.0, 2104.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_0.json.gz,mooman_e052a,627,0,2,"[30.0, 30.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_0.json.gz,mooman_e052a,632,0,2,"[1686.0, 1686.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_0.json.gz,mooman_e052a,647,0,2,"[419.0, 419.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_0.json.gz,mooman_e052a,649,0,2,"[496.0, 496.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_0.json.gz,mooman_e052a,668,0,2,"[780.0, 780.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_0.json.gz,mooman_e052a,673,0,2,"[875.0, 853.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_0.json.gz,mooman_e052a,695,0,2,"[2250.0, 2255.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 1}",5.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_0.json.gz,mooman_e052a,697,0,2,"[1693.0, 1693.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_0.json.gz,mooman_e052a,710,0,2,"[254.0, 254.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_0.json.gz,mooman_e052a,715,0,2,"[741.0, 741.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_0.json.gz,mooman_e052a,716,0,2,"[429.0, 427.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_0.json.gz,mooman_e052a,717,0,2,"[4321.0, 4320.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_0.json.gz,mooman_e052a,718,0,2,"[143.0, 143.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_1.json.gz,mooman_e052a,264,1,2,"[2224.0, 2052.0]","{'c0': 0, 'simple': 1, 'b1': 0, 'hindsight': 0}",0.0,0.0,-172.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_1.json.gz,mooman_e052a,409,1,2,"[813.0, 813.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_1.json.gz,mooman_e052a,457,1,2,"[367.0, 367.0]","{'c0': 0, 'simple': 0, 'b1': 1, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_1.json.gz,mooman_e052a,504,1,2,"[732.0, 732.0]","{'c0': 0, 'simple': 1, 'b1': 1, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_1.json.gz,mooman_e052a,541,1,2,"[1523.0, 1523.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_1.json.gz,mooman_e052a,542,1,2,"[161.0, 161.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_1.json.gz,mooman_e052a,577,1,2,"[489.0, 485.0]","{'c0': 0, 'simple': 0, 'b1': 1, 'hindsight': 0}",0.0,-4.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_1.json.gz,mooman_e052a,589,1,2,"[2006.0, 2006.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_1.json.gz,mooman_e052a,599,1,2,"[173.0, 173.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_1.json.gz,mooman_e052a,600,1,2,"[442.0, 469.0]","{'c0': 0, 'simple': 1, 'b1': 1, 'hindsight': 1}",27.0,27.0,27.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_1.json.gz,mooman_e052a,607,1,2,"[13.0, 13.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_1.json.gz,mooman_e052a,612,1,2,"[2104.0, 2104.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_1.json.gz,mooman_e052a,627,1,2,"[30.0, 30.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_1.json.gz,mooman_e052a,632,1,2,"[1686.0, 1686.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_1.json.gz,mooman_e052a,647,1,2,"[419.0, 419.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_1.json.gz,mooman_e052a,649,1,2,"[496.0, 496.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_1.json.gz,mooman_e052a,668,1,2,"[780.0, 780.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_1.json.gz,mooman_e052a,673,1,2,"[875.0, 853.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_1.json.gz,mooman_e052a,695,1,2,"[2250.0, 2255.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 1}",5.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_1.json.gz,mooman_e052a,697,1,2,"[1693.0, 1693.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_1.json.gz,mooman_e052a,710,1,2,"[254.0, 254.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_1.json.gz,mooman_e052a,715,1,2,"[741.0, 741.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_1.json.gz,mooman_e052a,716,1,2,"[429.0, 427.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_1.json.gz,mooman_e052a,717,1,2,"[4321.0, 4320.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\mooman_e052a\seed_2026092313_seat_1.json.gz,mooman_e052a,718,1,2,"[143.0, 143.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
